      ,Contrast,Brightness,Saturation,Hue,Repeated Colors
Images/pandas\panda_117,0.5159995156586346,0.4120523294117647,0.2622302901960784,0.1562675137254902,"[(241, 242, 246), (24, 25, 20), (25, 26, 21), (26, 27, 22), (27, 28, 23)]"
Images/pandas\panda_118,0.7739530502644248,0.25279595294117646,0.24399684705882352,0.13894476862745098,"[(24, 20, 19), (25, 21, 20), (23, 22, 20), (23, 19, 18), (24, 23, 21)]"
Images/pandas\panda_119,0.494204781836755,0.4171246745098039,0.22694368627450978,0.2414605333333333,"[(16, 16, 28), (17, 17, 29), (13, 13, 25), (18, 18, 30), (11, 11, 23)]"
Images/pandas\panda_120,0.8017933455717642,0.35121612549019604,0.16858845490196075,0.16427788235294116,"[(13, 14, 9), (13, 13, 11), (16, 17, 12), (15, 16, 11), (14, 14, 12)]"
Images/pandas\panda_121,0.6466418954321601,0.43122580392156856,0.3541924862745098,0.0981766431372549,"[(8, 9, 3), (9, 10, 4), (10, 11, 5), (7, 8, 2), (11, 12, 6)]"
Images/pandas\panda_122,0.6112536143582082,0.32279080784313724,0.4109426196078431,0.11834159999999999,"[(4, 6, 3), (5, 7, 4), (3, 5, 2), (6, 8, 5), (7, 9, 6)]"
Images/pandas\panda_123,0.7180067058893219,0.30108287058823524,0.31208646274509805,0.31049913725490197,"[(7, 7, 19), (8, 8, 18), (254, 254, 254), (6, 6, 18), (8, 8, 20)]"
Images/pandas\panda_124,0.5327884196927432,0.5518297725490195,0.074606431372549,0.18231369411764706,"[(1, 1, 1), (227, 227, 225), (226, 226, 224), (225, 225, 223), (228, 228, 226)]"
Images/pandas\panda_125,0.458718757956954,0.40816738823529414,0.4535142901960784,0.1840366745098039,"[(14, 14, 14), (12, 12, 12), (15, 15, 15), (13, 13, 13), (16, 16, 16)]"
Images/pandas\panda_126,0.4474592492573305,0.430155325490196,0.40436456470588233,0.2566090039215686,"[(81, 135, 182), (89, 141, 181), (84, 139, 180), (87, 140, 182), (83, 138, 179)]"
Images/pandas\panda_127,0.6511437817951053,0.47914618039215684,0.2455824470588235,0.2045926431372549,"[(0, 0, 0), (4, 4, 2), (3, 3, 1), (5, 5, 3), (1, 1, 1)]"
Images/pandas\panda_128,0.5711783878108614,0.5046645333333334,0.21548858039215685,0.12938679215686275,"[(225, 225, 225), (229, 229, 229), (18, 18, 18), (17, 17, 17), (16, 16, 16)]"
Images/pandas\panda_129,0.40491821455612953,0.3250928156862745,0.19393858823529408,0.16484111372549018,"[(94, 83, 81), (93, 82, 80), (95, 84, 82), (96, 85, 83), (91, 81, 79)]"
Images/pandas\panda_130,0.8133934825096982,0.4265996235294118,0.1710112470588235,0.1737261333333333,"[(1, 1, 1), (1, 1, 3), (2, 2, 2), (3, 3, 3), (4, 4, 4)]"
Images/pandas\panda_131,0.7809289767631975,0.3255059450980392,0.15069192156862746,0.17953606274509804,"[(7, 7, 7), (8, 8, 8), (9, 9, 9), (10, 10, 10), (11, 11, 11)]"
Images/pandas\panda_132,0.736362733170174,0.4084299764705882,0.23224265098039212,0.39575305098039215,"[(7, 8, 10), (8, 9, 11), (9, 10, 12), (10, 11, 13), (6, 7, 9)]"
Images/pandas\panda_133,0.6959367211597337,0.49438352941176467,0.3068171921568627,0.09690475294117647,"[(2, 2, 2), (1, 1, 1), (3, 3, 3), (0, 0, 0), (4, 4, 4)]"
Images/pandas\panda_134,0.36324635686468126,0.5123276705882353,0.16445454117647057,0.24362489411764704,"[(54, 43, 47), (58, 47, 51), (53, 42, 46), (53, 43, 44), (58, 48, 49)]"
Images/pandas\panda_135,0.4052486162249153,0.5502500392156863,0.1700462274509804,0.2318468862745098,"[(244, 245, 249), (247, 248, 252), (246, 247, 251), (243, 244, 248), (245, 246, 250)]"
Images/pandas\panda_136,0.9991554061994862,0.31685228235294116,0.2254166588235294,0.3175590274509804,"[(6, 5, 10), (7, 6, 11), (8, 7, 12), (9, 8, 13), (4, 3, 8)]"
Images/pandas\panda_137,0.6073175554458412,0.5515610196078431,0.23590454901960783,0.29252409411764707,"[(235, 235, 247), (235, 235, 245), (7, 6, 11), (233, 233, 245), (6, 5, 10)]"
Images/pandas\panda_138,0.5540779090928694,0.5335911215686274,0.15629421176470587,0.23772363921568626,"[(1, 1, 1), (255, 255, 255), (1, 0, 5), (0, 0, 0), (2, 2, 2)]"
Images/pandas\panda_139,0.763435549984585,0.4948971921568627,0.20134952156862745,0.3770721254901961,"[(243, 231, 245), (13, 9, 10), (11, 7, 8), (15, 11, 12), (18, 14, 15)]"
Images/pandas\panda_140,0.6988075670494166,0.4121416470588235,0.2680793411764706,0.08279220392156862,"[(254, 254, 254), (11, 11, 11), (10, 10, 10), (9, 9, 9), (10, 10, 8)]"
Images/pandas\panda_141,0.4590594866742175,0.5054856941176471,0.12053786666666666,0.17998569411764706,"[(131, 132, 124), (129, 130, 122), (122, 123, 115), (128, 129, 121), (127, 128, 120)]"
Images/pandas\panda_142,0.7552734247516268,0.38710707450980386,0.23930889411764705,0.18496150588235294,"[(2, 1, 6), (2, 2, 2), (4, 4, 4), (6, 6, 6), (1, 0, 5)]"
Images/pandas\panda_143,0.8233441879360952,0.31541240784313723,0.24140213333333332,0.11005868235294118,"[(14, 14, 12), (11, 11, 9), (13, 13, 11), (12, 12, 10), (9, 9, 9)]"
Images/pandas\panda_144,0.3832376756721637,0.5126687843137254,0.3520937882352941,0.15876966274509804,"[(254, 216, 9), (143, 91, 54), (141, 89, 52), (154, 102, 65), (150, 98, 61)]"
Images/pandas\panda_145,0.6589168051816916,0.39442575686274506,0.3879830431372549,0.25277345882352936,"[(1, 1, 1), (0, 0, 0), (250, 252, 251), (3, 3, 5), (2, 2, 2)]"
Images/pandas\panda_146,0.5941347913456084,0.3720098039215686,0.5163217725490196,0.11757143529411763,"[(1, 1, 1), (0, 0, 0), (0, 0, 2), (1, 1, 3), (2, 2, 2)]"
Images/pandas\panda_147,0.5314404006035148,0.4593672156862745,0.5016267764705883,0.08594216470588235,"[(7, 9, 8), (6, 8, 7), (12, 13, 5), (5, 7, 6), (11, 12, 4)]"
Images/pandas\panda_148,0.5064441126617792,0.48125287843137254,0.29500501960784314,0.22338469019607843,"[(18, 16, 27), (19, 17, 28), (20, 18, 29), (16, 14, 25), (13, 11, 22)]"
Images/pandas\panda_149,0.469143852063784,0.4065149333333333,0.4732968784313725,0.23409960784313724,"[(11, 7, 22), (12, 8, 23), (12, 9, 26), (11, 9, 23), (13, 10, 29)]"
Images/pandas\panda_150,0.41621174112445725,0.4833309647058823,0.43508425098039216,0.14479446274509802,"[(76, 78, 77), (77, 79, 78), (75, 77, 76), (74, 76, 75), (73, 75, 74)]"
Images/pandas\panda_151,0.6529378247794353,0.41249763137254897,0.44864316862745096,0.2141096156862745,"[(248, 244, 241), (247, 243, 240), (250, 246, 243), (249, 245, 242), (246, 242, 239)]"
Images/pandas\panda_152,0.7856865595024592,0.43634431372549015,0.2353310274509804,0.20773967058823528,"[(1, 1, 3), (2, 2, 4), (3, 1, 4), (2, 0, 3), (8, 3, 7)]"
Images/pandas\panda_153,0.34154269223824624,0.4732557333333333,0.09200378039215687,0.1738382431372549,"[(119, 109, 107), (118, 108, 106), (117, 107, 105), (120, 110, 108), (116, 106, 104)]"
Images/pandas\panda_154,0.6196336546249714,0.3898850196078431,0.2536493019607843,0.2147900862745098,"[(1, 1, 1), (7, 7, 7), (8, 8, 8), (0, 0, 0), (2, 2, 2)]"
Images/pandas\panda_155,0.6461356139398969,0.484244125490196,0.11022345098039216,0.19226707450980393,"[(11, 11, 11), (12, 12, 12), (10, 10, 10), (13, 13, 13), (9, 9, 9)]"
Images/pandas\panda_156,0.4338896302235868,0.594162368627451,0.23446139607843136,0.23263612549019608,"[(255, 255, 255), (254, 254, 254), (253, 253, 253), (252, 252, 252), (255, 255, 253)]"
Images/pandas\panda_157,0.5372417800586934,0.42878144313725486,0.28680489411764704,0.1425338039215686,"[(171, 176, 179), (16, 15, 10), (170, 175, 178), (169, 174, 177), (167, 172, 175)]"
Images/pandas\panda_158,0.6270784671307139,0.44953091764705877,0.19872247843137253,0.2197459450980392,"[(255, 255, 255), (19, 20, 24), (18, 19, 23), (20, 21, 25), (255, 255, 253)]"
Images/pandas\panda_159,0.8911922233879735,0.27747225098039213,0.30636839215686273,0.2971546980392157,"[(1, 1, 3), (3, 0, 7), (2, 2, 4), (29, 36, 46), (3, 3, 5)]"
Images/pandas\panda_160,0.6408396841942164,0.35881589019607846,0.27837050980392153,0.11405129411764706,"[(7, 7, 7), (8, 8, 8), (6, 6, 6), (9, 9, 9), (5, 5, 5)]"
Images/pandas\panda_161,0.5028857023413675,0.48498447058823524,0.27921976470588233,0.22854021960784313,"[(51, 49, 52), (52, 50, 53), (50, 48, 51), (53, 51, 54), (49, 47, 50)]"
Images/pandas\panda_162,0.5063052514533241,0.6662130352941176,0.13494919215686274,0.3470129725490196,"[(246, 246, 246), (245, 245, 245), (247, 247, 247), (244, 244, 244), (220, 223, 228)]"
Images/pandas\panda_163,0.47191201642101577,0.5196933490196078,0.2276619137254902,0.20279885490196078,"[(18, 22, 21), (19, 23, 22), (20, 24, 23), (17, 21, 20), (21, 25, 24)]"
Images/pandas\panda_164,0.45669589884203826,0.45160268235294115,0.184229631372549,0.15871236078431372,"[(13, 15, 12), (14, 16, 13), (16, 17, 12), (18, 19, 14), (12, 14, 11)]"
Images/pandas\panda_165,0.32218685272270126,0.829457694117647,0.07667529411764705,0.1968910431372549,"[(253, 253, 253), (252, 254, 253), (252, 254, 251), (253, 253, 251), (252, 252, 252)]"
Images/pandas\panda_166,0.4468636274371638,0.5374864470588235,0.15229258039215685,0.09879261176470587,"[(1, 1, 1), (0, 0, 0), (2, 2, 2), (180, 171, 166), (198, 180, 166)]"
Images/pandas\panda_167,0.724114660148651,0.4203126901960784,0.2541182901960784,0.1299861176470588,"[(4, 4, 2), (4, 4, 4), (3, 5, 2), (5, 5, 3), (3, 5, 4)]"
Images/pandas\panda_168,0.5799532971998891,0.4506515294117647,0.1638844705882353,0.35573614117647057,"[(255, 255, 255), (3, 3, 3), (2, 2, 2), (1, 3, 2), (2, 4, 3)]"
Images/pandas\panda_169,0.8994723054487654,0.2869476392156862,0.17440939607843137,0.2952567843137255,"[(17, 19, 16), (19, 21, 18), (20, 22, 19), (18, 20, 17), (21, 23, 20)]"
Images/pandas\panda_170,0.6026612569114272,0.3650265568627451,0.3443316392156862,0.16357962352941177,"[(20, 20, 20), (21, 21, 21), (20, 22, 21), (21, 23, 22), (19, 21, 20)]"
Images/pandas\panda_171,0.5663294561572986,0.4157076078431372,0.21342387450980393,0.21310359215686273,"[(16, 17, 21), (17, 18, 22), (20, 31, 49), (15, 16, 20), (18, 28, 40)]"
Images/pandas\panda_172,0.4393652328758778,0.44691753725490196,0.4049680784313725,0.08052407843137255,"[(137, 111, 62), (136, 111, 57), (139, 114, 60), (137, 112, 58), (138, 112, 63)]"
Images/pandas\panda_173,0.8834698301651754,0.2768510588235294,0.17816763921568626,0.17545141960784313,"[(33, 30, 25), (35, 32, 27), (34, 31, 26), (31, 28, 23), (32, 29, 24)]"
Images/pandas\panda_174,0.7177373989284525,0.4287964078431372,0.1707918117647059,0.2788544784313725,"[(4, 7, 12), (5, 8, 13), (6, 9, 14), (7, 10, 15), (8, 11, 16)]"
Images/pandas\panda_175,0.43376687345205894,0.5625504784313725,0.12874950588235293,0.3343223215686274,"[(4, 6, 5), (3, 5, 4), (2, 4, 3), (174, 168, 170), (175, 169, 171)]"
Images/pandas\panda_176,0.8357193405963811,0.301543231372549,0.2420593725490196,0.22619327058823527,"[(1, 1, 1), (2, 2, 2), (3, 3, 3), (4, 4, 4), (6, 6, 6)]"
Images/pandas\panda_177,0.8788889396319074,0.4160481725490196,0.14168682352941175,0.16748221176470587,"[(2, 2, 2), (3, 3, 3), (1, 1, 1), (4, 4, 4), (0, 0, 0)]"
Images/pandas\panda_178,0.7173577441294509,0.4396377568627451,0.2709982588235294,0.23863052549019606,"[(18, 18, 20), (239, 239, 239), (244, 245, 247), (245, 246, 248), (230, 229, 227)]"
Images/pandas\panda_179,0.5674572408568468,0.34413374117647055,0.16328429803921568,0.20448644705882354,"[(42, 51, 46), (46, 55, 50), (46, 56, 48), (44, 53, 48), (45, 54, 49)]"
Images/pandas\panda_180,0.8539017620222961,0.3017800156862745,0.41377526274509807,0.24141916862745097,"[(4, 4, 4), (3, 3, 3), (2, 2, 2), (4, 3, 1), (1, 1, 1)]"
Images/pandas\panda_181,0.5238459313675112,0.3709694745098039,0.41427052549019605,0.21591331764705882,"[(255, 255, 255), (255, 254, 255), (12, 15, 24), (15, 18, 27), (254, 255, 255)]"
Images/pandas\panda_182,0.43349922155651155,0.42636782745098034,0.23221686274509803,0.26661003921568627,"[(2, 3, 8), (93, 66, 55), (3, 4, 9), (106, 79, 68), (96, 69, 58)]"
Images/pandas\panda_183,0.5338915784170497,0.5020069647058824,0.11764359215686274,0.2913493019607843,"[(3, 3, 3), (208, 198, 197), (210, 204, 204), (209, 199, 198), (210, 200, 199)]"
Images/pandas\panda_184,0.4720018504287417,0.470805631372549,0.44547429019607837,0.09143976470588235,"[(7, 9, 8), (3, 5, 4), (5, 7, 6), (243, 243, 245), (4, 6, 5)]"
Images/pandas\panda_185,0.496223494248008,0.4398809725490196,0.2574861333333333,0.18952635294117648,"[(0, 0, 0), (1, 1, 1), (28, 11, 27), (2, 2, 2), (0, 0, 2)]"
Images/pandas\panda_186,0.5832613467982736,0.4775193725490196,0.31697901176470583,0.12806280784313726,"[(190, 198, 201), (192, 200, 203), (12, 13, 8), (188, 196, 199), (14, 13, 9)]"
Images/pandas\panda_187,0.6995077329325678,0.4458829019607843,0.1784483294117647,0.25739135686274506,"[(0, 0, 0), (0, 0, 2), (1, 1, 1), (2, 2, 2), (2, 2, 4)]"
Images/pandas\panda_188,0.43505127357431556,0.4497306352941176,0.402535168627451,0.08191366274509804,"[(140, 113, 60), (139, 112, 59), (142, 115, 62), (141, 114, 61), (138, 111, 58)]"
Images/pandas\panda_189,0.7019892886113256,0.3971236235294117,0.5544976156862744,0.2669059921568627,"[(239, 239, 239), (242, 242, 242), (23, 23, 23), (24, 24, 24), (25, 25, 25)]"
Images/pandas\panda_190,0.7206183070782612,0.3876740549019608,0.37720583529411766,0.16551374117647058,"[(10, 14, 15), (9, 13, 14), (8, 12, 13), (7, 11, 12), (11, 15, 16)]"
Images/pandas\panda_191,0.7441127643190691,0.31384073725490197,0.15121400784313724,0.4429434823529412,"[(0, 0, 0), (1, 1, 1), (16, 17, 22), (17, 18, 23), (15, 16, 21)]"
Images/pandas\panda_192,0.5304056402883877,0.40729860392156864,0.40144373333333333,0.1936389019607843,"[(11, 17, 7), (7, 13, 3), (89, 128, 83), (67, 92, 89), (66, 92, 89)]"
Images/pandas\panda_193,0.3881172868085989,0.5581310274509803,0.17019603137254902,0.15262075294117647,"[(183, 185, 182), (0, 0, 0), (1, 1, 1), (168, 159, 150), (167, 158, 149)]"
Images/pandas\panda_194,0.8602912041143571,0.3959083764705882,0.23993898039215683,0.366291168627451,"[(6, 7, 12), (7, 8, 13), (4, 5, 10), (8, 9, 14), (10, 9, 15)]"
Images/pandas\panda_195,0.6652644386080857,0.3729109647058823,0.3786739921568627,0.17997349019607842,"[(4, 4, 4), (3, 3, 3), (5, 5, 5), (2, 2, 2), (0, 0, 0)]"
Images/pandas\panda_196,0.51722064232628,0.46292956862745094,0.11098076862745097,0.31429946666666664,"[(37, 38, 43), (34, 35, 40), (33, 34, 39), (32, 33, 38), (35, 36, 41)]"
Images/pandas\panda_197,0.6656146870283131,0.4292221490196078,0.09329971764705883,0.2613197490196078,"[(46, 48, 43), (34, 34, 36), (35, 35, 37), (36, 36, 38), (35, 35, 35)]"
Images/pandas\panda_198,0.41604968965557615,0.6045943372549019,0.35842953725490195,0.07343355294117646,"[(254, 254, 252), (254, 254, 254), (236, 200, 174), (254, 255, 250), (237, 201, 175)]"
Images/pandas\panda_199,0.6111956309128759,0.4697691607843137,0.3453771607843137,0.2860092862745098,"[(1, 1, 1), (0, 0, 0), (2, 2, 2), (4, 0, 1), (1, 1, 3)]"
Images/pandas\panda_200,0.7318469293713534,0.3989083294117647,0.268356,0.15504870588235292,"[(2, 2, 2), (1, 1, 1), (3, 3, 3), (4, 4, 4), (0, 0, 0)]"
Images/pandas\panda_201,0.6235352972985655,0.39766522352941175,0.32161066666666666,0.1608045019607843,"[(8, 9, 13), (9, 10, 14), (7, 8, 12), (10, 11, 15), (6, 7, 11)]"
Images/pandas\panda_202,0.7659261679469491,0.33741132549019603,0.2563271058823529,0.20010282352941175,"[(11, 10, 15), (11, 11, 11), (12, 11, 16), (13, 12, 17), (10, 9, 14)]"
Images/pandas\panda_203,0.5117021828582962,0.5025061490196078,0.09976387450980392,0.21407850980392154,"[(88, 88, 86), (92, 92, 90), (89, 89, 87), (90, 92, 89), (91, 93, 90)]"
Images/pandas\panda_204,0.569016364839267,0.34993068235294117,0.3621946352941176,0.19587612549019606,"[(0, 0, 0), (1, 1, 1), (7, 3, 4), (2, 2, 2), (6, 6, 6)]"
Images/pandas\panda_205,0.369985863308374,0.4390373019607843,0.3514343058823529,0.1363478117647059,"[(78, 99, 60), (75, 96, 57), (83, 104, 65), (72, 97, 55), (76, 97, 58)]"
Images/pandas\panda_206,0.7027884475888148,0.3435297568627451,0.2183838431372549,0.30594931764705885,"[(8, 2, 4), (9, 3, 5), (8, 4, 5), (20, 21, 26), (10, 4, 6)]"
Images/pandas\panda_207,0.6412873716149847,0.41533054117647056,0.22047786666666666,0.12737029019607843,"[(9, 9, 9), (4, 4, 4), (8, 9, 11), (8, 8, 8), (5, 5, 5)]"
Images/pandas\panda_208,0.45388905572327953,0.5156571450980392,0.1984473568627451,0.13694779607843136,"[(22, 17, 14), (23, 18, 15), (24, 19, 16), (21, 16, 13), (25, 20, 17)]"
Images/pandas\panda_209,0.5383330839390276,0.46465447843137253,0.37576034509803924,0.26174379607843135,"[(248, 252, 255), (8, 9, 11), (17, 20, 29), (18, 21, 30), (15, 18, 27)]"
Images/pandas\panda_210,0.5871659759040345,0.4864582274509804,0.20380109803921567,0.34754613333333334,"[(255, 255, 255), (255, 255, 253), (255, 255, 251), (4, 3, 9), (15, 12, 19)]"
Images/pandas\panda_211,0.5414231560149319,0.43332130196078433,0.26554876862745097,0.19186970980392157,"[(12, 13, 18), (11, 12, 17), (7, 8, 13), (10, 11, 16), (6, 7, 12)]"
Images/pandas\panda_212,0.5998234441302204,0.42449755294117647,0.21700799999999998,0.3283318431372549,"[(18, 16, 27), (19, 17, 28), (20, 18, 29), (255, 255, 255), (17, 15, 26)]"
Images/pandas\panda_213,0.5172276608545339,0.5262926274509804,0.3275988705882353,0.09737543529411764,"[(133, 134, 129), (130, 131, 126), (134, 135, 130), (1, 1, 1), (135, 136, 131)]"
Images/pandas\panda_214,0.43965566394642824,0.5516738666666666,0.2204435764705882,0.10376646274509804,"[(37, 42, 38), (37, 42, 36), (43, 44, 39), (44, 45, 40), (41, 42, 37)]"
Images/pandas\panda_215,0.9606183840737129,0.22735996862745098,0.3551546039215686,0.171010462745098,"[(3, 3, 5), (4, 4, 6), (2, 2, 4), (5, 5, 7), (6, 6, 8)]"
Images/pandas\panda_216,0.925960153647387,0.3272810039215686,0.07162122352941176,0.13312133333333334,"[(9, 9, 9), (8, 8, 8), (12, 12, 12), (10, 10, 10), (11, 11, 11)]"
Images/pandas\panda_217,0.5626615711268355,0.44334067450980386,0.2998390274509804,0.19728263529411763,"[(245, 245, 245), (9, 9, 9), (246, 246, 246), (246, 246, 244), (246, 246, 248)]"
Images/pandas\panda_218,0.770997023345127,0.2984530039215686,0.4048339137254902,0.15166406274509803,"[(1, 1, 1), (0, 0, 0), (2, 2, 2), (1, 1, 3), (3, 3, 3)]"
Images/pandas\panda_219,0.6241816161546719,0.39859410196078426,0.16019565490196078,0.15496332549019606,"[(7, 7, 7), (5, 5, 5), (2, 2, 2), (4, 4, 4), (6, 6, 6)]"
Images/pandas\panda_220,0.5586863787724237,0.4525956235294118,0.16788053333333333,0.28763465098039215,"[(13, 16, 25), (14, 17, 26), (11, 14, 23), (12, 15, 24), (8, 11, 16)]"
Images/pandas\panda_221,0.5403406673873687,0.5376256627450979,0.2468724862745098,0.20724505098039214,"[(192, 196, 225), (196, 200, 227), (194, 198, 225), (195, 199, 226), (192, 196, 223)]"
Images/pandas\panda_222,0.7877965856780814,0.26638235294117646,0.21551421176470587,0.18426650980392156,"[(51, 47, 46), (50, 46, 45), (55, 51, 50), (13, 12, 17), (12, 11, 16)]"
Images/pandas\panda_223,0.6196954854515293,0.5034547607843137,0.2674494745098039,0.2092627294117647,"[(195, 199, 226), (196, 200, 227), (193, 197, 224), (192, 196, 225), (194, 198, 225)]"
Images/pandas\panda_224,0.8779997485770594,0.41333259607843137,0.16593375686274509,0.29703654901960785,"[(1, 1, 1), (0, 0, 0), (1, 0, 5), (2, 2, 2), (1, 1, 3)]"
Images/pandas\panda_225,0.6540965363468652,0.33848095686274504,0.17807645490196078,0.2874002039215686,"[(70, 71, 75), (66, 67, 71), (71, 72, 76), (68, 69, 73), (73, 74, 78)]"
Images/pandas\panda_226,0.6994395497135223,0.41112650980392157,0.2829347450980392,0.2831486431372549,"[(255, 253, 240), (254, 252, 239), (13, 1, 15), (5, 0, 6), (15, 3, 17)]"
Images/pandas\panda_227,0.4360948851670309,0.5356781647058823,0.41258007843137257,0.10064589803921568,"[(235, 211, 147), (231, 206, 142), (230, 205, 141), (116, 109, 81), (240, 204, 142)]"
Images/pandas\panda_228,0.7586004175863084,0.32772980392156864,0.26491749019607846,0.1535705411764706,"[(3, 3, 3), (4, 4, 4), (5, 5, 5), (6, 6, 6), (7, 7, 7)]"
Images/pandas\panda_229,0.5425887067045709,0.4224909490196078,0.20967833725490195,0.21610360784313726,"[(3, 3, 5), (4, 4, 6), (1, 1, 3), (2, 2, 4), (5, 5, 7)]"
Images/pandas\panda_230,0.43583181530083037,0.3861540078431372,0.3253543215686274,0.3492969098039216,"[(82, 102, 126), (81, 101, 125), (88, 113, 143), (89, 114, 144), (80, 100, 124)]"
Images/pandas\panda_231,0.8203010804202334,0.38583822745098034,0.19028472156862747,0.10910776470588235,"[(1, 1, 1), (2, 2, 2), (3, 3, 3), (4, 4, 4), (8, 7, 5)]"
Images/pandas\panda_232,0.4825105098348602,0.5894314980392156,0.3176197960784314,0.07081791372549019,"[(254, 254, 254), (254, 254, 252), (15, 14, 10), (13, 12, 8), (17, 16, 12)]"
Images/pandas\panda_233,0.5975487826719935,0.4256547607843137,0.34999507450980394,0.07153642352941177,"[(161, 126, 104), (162, 127, 105), (129, 101, 87), (129, 102, 81), (129, 102, 85)]"
Images/pandas\panda_234,0.4548959242191483,0.5035321568627451,0.2934481568627451,0.11431402352941177,"[(1, 1, 1), (2, 2, 2), (0, 0, 0), (0, 0, 2), (1, 1, 3)]"
Images/pandas\panda_235,0.634376603462045,0.33991662745098034,0.3738245490196078,0.12279819607843137,"[(14, 15, 10), (21, 22, 17), (13, 14, 9), (23, 23, 21), (22, 22, 20)]"
Images/pandas\panda_236,0.8137278593034037,0.2566226509803921,0.5066812705882353,0.11357532549019607,"[(7, 6, 2), (1, 1, 1), (3, 2, 0), (6, 5, 1), (4, 3, 1)]"
Images/pandas\panda_237,0.5471447848139585,0.4898458039215686,0.3075818039215686,0.15207499607843136,"[(11, 11, 9), (7, 7, 5), (220, 226, 240), (8, 8, 6), (5, 5, 3)]"
Images/pandas\panda_238,0.7874817317818099,0.24353535686274508,0.2191450039215686,0.3299440156862745,"[(13, 10, 17), (12, 9, 16), (11, 8, 15), (17, 14, 21), (14, 11, 18)]"
Images/pandas\panda_239,0.614011106114112,0.3879029176470588,0.24110740392156862,0.19484218039215687,"[(8, 8, 8), (10, 10, 10), (16, 16, 18), (14, 14, 16), (232, 234, 233)]"
Images/pandas\panda_240,0.8767550375981077,0.3163715921568628,0.3537191058823529,0.2720598745098039,"[(2, 2, 4), (3, 3, 5), (4, 4, 6), (5, 5, 7), (1, 1, 3)]"
Images/pandas\panda_241,0.510885022908303,0.5598603764705883,0.10662710588235294,0.3678171137254902,"[(11, 11, 11), (12, 12, 12), (220, 229, 224), (13, 13, 13), (219, 228, 223)]"
Images/pandas\panda_242,1.0169985330241518,0.2357717019607843,0.36485694117647055,0.2630099607843137,"[(0, 0, 0), (1, 1, 1), (2, 2, 2), (1, 1, 3), (56, 46, 45)]"
Images/pandas\panda_243,0.7355511452262795,0.25496558431372546,0.4063560470588235,0.22165328627450978,"[(6, 7, 9), (5, 6, 8), (6, 7, 12), (10, 15, 9), (8, 13, 7)]"
Images/pandas\panda_244,0.5389877062271532,0.5313034352941176,0.2244629019607843,0.2952151529411765,"[(237, 226, 232), (234, 216, 216), (237, 218, 220), (235, 216, 218), (236, 217, 219)]"
Images/pandas\panda_245,0.6982753737520336,0.37209705098039214,0.30391548235294114,0.10700233725490195,"[(17, 16, 14), (20, 14, 14), (16, 15, 13), (51, 42, 37), (55, 44, 40)]"
Images/pandas\panda_246,0.4955870603122656,0.5435444392156862,0.39083488627450974,0.17727385098039214,"[(39, 131, 46), (38, 130, 45), (42, 130, 46), (104, 220, 113), (44, 132, 48)]"
Images/pandas\panda_247,0.7752379032075711,0.37482905098039215,0.3253539450980392,0.253766494117647,"[(255, 255, 255), (0, 0, 0), (254, 254, 254), (1, 1, 1), (255, 255, 253)]"
Images/pandas\panda_248,0.6724658980142708,0.2732962196078431,0.2413858039215686,0.23924078431372547,"[(15, 17, 14), (10, 10, 12), (11, 11, 13), (12, 12, 14), (7, 7, 7)]"
Images/pandas\panda_249,0.4604998168905597,0.4653202352941176,0.29371229803921567,0.22528078431372547,"[(22, 22, 32), (21, 21, 31), (23, 23, 33), (24, 24, 34), (20, 20, 30)]"
Images/pandas\panda_250,0.5625321991489431,0.5526020862745098,0.22561705098039214,0.40457672156862745,"[(234, 253, 255), (231, 248, 255), (232, 249, 255), (233, 252, 255), (230, 247, 254)]"
Images/pandas\panda_251,0.518178823787715,0.5630970196078432,0.2870171764705882,0.2428473725490196,"[(246, 246, 248), (20, 18, 29), (18, 16, 27), (19, 17, 28), (17, 15, 26)]"
Images/pandas\panda_252,0.8275231739610966,0.31088798431372544,0.24713418039215687,0.31123959215686275,"[(4, 3, 8), (1, 3, 2), (7, 6, 11), (6, 5, 10), (2, 4, 3)]"
Images/pandas\panda_253,0.7006954867011291,0.3721300235294117,0.30351934117647056,0.10938923921568627,"[(19, 15, 14), (20, 16, 15), (18, 14, 13), (26, 22, 21), (21, 17, 16)]"
Images/pandas\panda_254,0.6318565989180392,0.40936541176470587,0.31279130980392156,0.20319196862745098,"[(12, 12, 12), (13, 13, 13), (11, 11, 11), (10, 10, 10), (14, 14, 14)]"
Images/pandas\panda_255,0.8410509448685409,0.42700793725490194,0.16014875294117645,0.317243262745098,"[(0, 0, 0), (1, 1, 1), (0, 0, 2), (2, 2, 2), (1, 1, 3)]"
Images/pandas\panda_256,0.4207188682276711,0.516592737254902,0.45257584313725485,0.24462119215686273,"[(17, 13, 48), (15, 12, 43), (19, 15, 50), (20, 16, 51), (11, 7, 30)]"
Images/pandas\panda_257,0.7740424580185976,0.3748533490196078,0.3261532078431372,0.25683626666666665,"[(1, 1, 1), (255, 255, 255), (254, 254, 254), (0, 0, 0), (255, 255, 253)]"
Images/pandas\panda_258,0.6166893277537899,0.3878874196078431,0.2436285176470588,0.19402053333333333,"[(11, 11, 11), (8, 8, 8), (10, 10, 10), (16, 15, 20), (8, 17, 12)]"
